YSB;Sudbury;Canada
YSC;Sherbrooke;Canada
YSF;Stony Rapids Airport;Canada
YSG;Lutselk'e Airport;Canada
YSJ;Saint John;Canada
YSK;Sanikiluaq Airport;Canada
YSM;Fort Smith;Canada
YSR;Nanisivik;Canada
YST;St. Theresa Point Airport;Canada
YSU;Summerside;Canada
YSY;Sachs Harbour;Canada
YTE;Cape Dorset;Canada
YTH;Thompson;Canada
YTR;Trenton;Canada
YTS;Timmins;Canada
YTZ;City Centre;Canada
YUB;Tuktoyaktuk;Canada
YUD;Umiujaq Airport;Canada
YUL;Pierre Elliott Trudeau Intl;Canada
YUM;Yuma Mcas Yuma Intl;United States
YUT;Repulse Bay;Canada
YUX;Hall Beach;Canada
YUY;Rouyn Noranda;Canada
YVA;Iconi Airport;Comoros
YVC;La Ronge;Canada
YVG;Vermilion;Canada
YVM;Qikiqtarjuaq;Canada
YVO;Val D Or;Canada
YVP;Kuujjuaq;Canada
YVQ;Norman Wells;Canada
YVR;Vancouver Intl;Canada
YVT;Buffalo Narrows;Canada
YVV;Wiarton;Canada
YVZ;Deer Lake Airport;Canada
YWA;Petawawa;Canada
YWG;Winnipeg Intl;Canada
YWH;Victoria Inner Harbour Airport;Canada
YWJ;Deline;Canada
YWK;Wabush;Canada
YWL;Williams Lake;Canada
YWM;Williams Harbour Airport;Canada
YWP;Webequie Airport;Canada
YWS;Whistler/Green Lake Water Aerodrome;Canada
YWY;Wrigley;Canada
YXC;Canadian Rockies Intl;Canada
YXD;Edmonton City Centre;Canada
YXE;Saskatoon J G Diefenbaker Intl;Canada
YXH;Medicine Hat;Canada
YXJ;Fort St John;Canada
YXL;Sioux Lookout;Canada
YXN;Whale Cove Airport;Canada
YXP;Pangnirtung;Canada
YXR;Timiskaming Rgnl;Canada
YXS;Prince George;Canada
YXT;Terrace;Canada
YXU;London;Canada
YXX;Abbotsford;Canada
YXY;Whitehorse Intl;Canada
YYB;North Bay;Canada
YYC;Calgary Intl;Canada
YYD;Smithers;Canada
YYE;Fort Nelson;Canada
YYF;Penticton;Canada
YYG;Charlottetown;Canada
YYH;Taloyoak;Canada
YYJ;Victoria Intl;Canada
YYL;Lynn Lake;Canada
YYN;Swift Current;Canada
YYQ;Churchill;Canada
YYR;Goose Bay;Canada
YYT;St Johns Intl;Canada
YYU;Kapuskasing;Canada
YYW;Armstrong;Canada
YYY;Mont Joli;Canada
YYZ;Lester B Pearson Intl;Canada
YZD;Downsview;Canada
YZE;Gore Bay Manitoulin;Canada
YZF;Yellowknife;Canada
YZG;Salluit Airport;Canada
YZH;Slave Lake;Canada
YZP;Sandspit;Canada
YZR;Chris Hadfield;Canada
YZS;Fairmont Hot Springs;Canada
YZT;Port Hardy;Canada
YZU;Whitecourt;Canada
YZV;Sept Iles;Canada
YZW;Teslin;Canada
YZX;Greenwood;Canada
ZAC;York Landing Airport;Canada
ZAD;Zadar;Croatia
ZAG;Zagreb;Croatia
ZAH;Zahedan Intl;Iran
ZAL;Pichoy;Chile
ZAM;Zamboanga Intl;Philippines
ZAR;Zaria;Nigeria
ZAT;Zhaotong Airport;China
ZAZ;Zaragoza Ab;Spain
ZBF;Bathurst Airport;Canada
ZBL;Biloela;Australia
ZBR;Chah Bahar;Iran
ZCA;Arnsberg Menden;Germany
ZCL;General Leobardo C Ruiz Intl;Mexico
ZCN;Celle;Germany
ZCO;Maquehue;Chile
ZEM;Eastmain River Airport;Canada
ZFA;Faro;Canada
ZFD;Fond-Du-Lac Airport;Canada
ZFM;Fort Mcpherson;Canada
ZFN;Tulita;Canada
ZGC;Zhongchuan;China
ZGI;Gods River Airport;Canada
ZGU;Gaua Island Airport;Vanuatu
ZHA;Zhanjiang Airport;China
ZIG;Ziguinchor;Senegal
ZIH;Ixtapa Zihuatanejo Intl;Mexico
ZJN;Swan River Airport;Canada
ZKE;Kashechewan Airport;Canada
ZLO;Playa De Oro Intl;Mexico
ZMM;Zamora;Mexico
ZMT;Masset Airport;Canada
ZND;Zinder;Niger
ZNE;Newman Airport;Australia
ZNF;Hanau Aaf;Germany
ZNV;Koblenz Winningen;Germany
ZNZ;Zanzibar;Tanzania
ZOS;Canal Bajo Carlos Hott Siebert;Chile
ZPB;Sachigo Lake Airport;Canada
ZQC;Speyer;Germany
ZQF;Trier Fohren;Germany
ZQL;Donaueschingen Villingen;Germany
ZQN;Queenstown;New Zealand
ZRH;Zurich;Switzerland
ZRJ;Round Lake (Weagamow Lake) Airport;Canada
ZSA;San Salvador;Bahamas
ZSE;St Pierre Pierrefonds;Reunion
ZSJ;Sandy Lake Airport;Canada
ZTH;Dionysios Solomos;Greece
ZTM;Shamattawa Airport;Canada
ZUH;Zhuhai Airport;China
ZUM;Churchill Falls Airport;Canada
ZUN;Black Rock;United States
ZVA;Miandrivazo;Madagascar
ZVK;Savannakhet;Laos
ZWA;Andapa;Madagascar
ZWL;Wollaston Lake Airport;Canada
ZWS;Stuttgart Railway Station;Germany
ZYL;Osmany Intl;Bangladesh
ZZU;Mzuzu;Malawi
